desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
428356000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171308249_s.jpg,2022-08-17,온누리 동물병원,[고양이] 한국 고양이,흰색,2022(년생),0.1(Kg),인천-서구-2022-00652,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171308249.jpg,보호중,F,N,생후일주일정도 추정,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,,,,,
428356000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171308606_s.jpg,2022-08-17,온누리 동물병원,[고양이] 한국 고양이,칼리코,2022(년생),0.1(Kg),인천-서구-2022-00651,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171308606.jpg,보호중,F,N,생후일주일정도 추정,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,,,,,
428356000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108180_s.jpg,2022-08-17,원당동 신안실크벨리@,[고양이] 한국 고양이,칼리코,2022(년생),0.1(Kg),인천-서구-2022-00650,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108180.jpg,보호중,F,N,생후 일주일 추정,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,,,,,
428356000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108923_s.jpg,2022-08-17,서구청 당직실,[고양이] 한국 고양이,파티칼라,2022(년생),0.1(Kg),인천-서구-2022-00649,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108923.jpg,종료(자연사),M,N,눈꼽.누렁코 .,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,,,,,
428354000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171308765_s.jpg,2022-08-17,갈산동 한전인근,[개] 비숑 프리제,white,2021(년생),4.0(Kg),인천-부평-2022-00706,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171308765.jpeg,종료(반환),F,N,"순하고 사교적인 품종견,자가 미용추정,유실견 추정",삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동),인천광역시 부평구,장상규,032-509-6554,,,,,
427346000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171708219[1]_s.jpg,2022-08-17,매호천,[개] 믹스견,크림+흰색,2020(년생),7.3(Kg),대구-수성-2022-00542,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171708219[1].jpg,보호중,M,N,매우 순함,펫동물병원,053-474-9820,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원,대구광역시 수성구,녹색환경과,053-666-2651,,,,,
427346000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171708955_s[1].jpg,2022-08-17,동대구로52길55,[개] 믹스견,아이보리,2021(년생),7(Kg),대구-수성-2022-00541,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171708955.jpg,보호중,M,N,순함,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,,,,,
427346000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171708965_s.jpg,2022-08-17,범어코오롱하늘채,[고양이] 한국 고양이,치즈태비,2022(년생),0.05(Kg),대구-수성-2022-00540,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171708965.jpg,종료(자연사),M,N,기력없음,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,,,,,
427343000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171408630[1]_s.jpg,2022-08-17,비산동49-5,[개] 믹스견,황갈,2012(년생),7.6(Kg),대구-서구-2022-00453,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171408630[1].jpg,종료(반환),F,U,,대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644,,,,,
427341000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171808557_s.jpg,2022-08-17,삼성생명인근,[고양이] 한국 고양이,삼색,2022(년생),0.4(Kg),대구-중구-2022-00227,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171808557.jpg,보호중,F,N,1-2달 추정,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로),대구광역시 중구,중구 손세규,053-661-2648,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008671_s.jpg,2022-08-17,월내4길 63-15,[개] 믹스견,흰색,2022(년생),1.8(Kg),부산-기장-2022-00220,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008671.jpg,보호중,F,U,3개월,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008302_s.jpg,2022-08-17,내리 삼정그린코아 옆 산책길,[고양이] 한국 고양이,검정+흰색,2022(년생),1.1(Kg),부산-기장-2022-00219,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008302.jpg,보호중,M,N,"보행이상, 뒷다리 부상, 사고의심, 기력저하,",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008452_s.jpg,2022-08-17,교리 부전타워 103동 주차장,[고양이] 한국 고양이,"검정,갈색",2022(년생),0.24(Kg),부산-기장-2022-00218,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008452.jpg,보호중,F,U,"3개월미만 추정, 영양상태 불량, 기력저하, 안질환",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008612_s.jpg,2022-08-17,동암해안길 부근,[고양이] 한국 고양이,"갈색, 흰색",2022(년생),0.18(Kg),부산-기장-2022-00217,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008612.jpg,보호중,F,U,3개월미만 추정 영양상태불량 기력저하,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008988_s.jpg,2022-08-17,정관로 901 정관신도시주유소(SK주유소),[개] 믹스견,"흰색, 검정",2020(년생),16(Kg),부산-기장-2022-00216,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008988.jpg,보호중,M,N,"빨간색 목줄 착용, 순함",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008564_s.jpg,2022-08-17,기장 통일공원 부근,[개] 푸들,검정 흰색,2021(년생),3.5(Kg),부산-기장-2022-00215,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008564.jpg,보호중,M,N,미용되어 있음,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,,,,,
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171308440[1]_s.jpg,2022-08-17,연일지구대,[개] 포메라니안,흰색,2013(년생),4.0(Kg),부산-연제-2022-00196,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171308440[1].jpg,종료(반환),M,Y,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484,,,,,
411322000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171608829_s.jpg,2022-08-17,압구정로302 앞 도로,[고양이] 한국 고양이,갈/검줄/흰,2022(년생),0.6(Kg),서울-강남-2022-00090,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171608829.jpg,보호중,F,U,사고묘. 얼굴부음. 눈곱. 왼귀/비강/항문 출혈흔적. 기력없음. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,서울특별시 강남구,정복원,02-3423-5508,,,,,
411320000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171308898_s.jpg,2022-08-17,신림7동인근,[개] 믹스견,갈,2012(년생),6.3(Kg),서울-관악-2022-00197,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171308898.jpg,보호중,F,N,치석심하고왼쪽눈실명상태이며미용하지않았고온순하며잘따름,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 관악구,일자리벤처과,02-879-6691,,,,,
411319000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508976_s.jpg,2022-08-17,서달로 91 센트레빌2차,[개] 스피츠,흰색,2020(년생),4.5(Kg),서울-동작-2022-00155,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171508976.jpg,종료(반환),F,U,가슴줄패드착용,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동),서울특별시 동작구,고민정,02-820-1600,,,,,
411319000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508950_s.jpg,2022-08-17,신대방1나길 32,[고양이] 한국 고양이,검회색.흰색,2022(년생),0.85(Kg),서울-동작-2022-00154,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171508950.jpg,종료(자연사),M,N,탈수 기립불능,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동),서울특별시 동작구,고민정,02-820-1600,,,,,
446485000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508519_s.jpg,2022-08-16,봉산면 양지리 549-1,[개] 미니어쳐 핀셔,검정색,2014(년생),4.4(Kg),전남-담양-2022-00226,2022-08-22,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208221508519.jpg,종료(반환),F,N,"경계심함, 파보 음성, 구충제복용, 심장사상충 음성",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군,송문성,061-380-2737,,,,,
426326000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220208993_s.jpg,2022-08-16,보수대로 112-1,[고양이] 한국 고양이,황색흰색,2022(년생),0.4(Kg),부산-서구-2022-00396,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220208993.jpg,보호중,Q,U,"경계심,구충도포,영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504,,,,,
411321000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171608519[1]_s.jpg,2022-08-16,양재고등학교 일대,[고양이] 한국 고양이,갈/검/흰,2017(년생),2.5(Kg),서울-서초-2022-00078,2022-08-22,2022-09-13,http://www.animal.go.kr/files/shelter/2022/08/202208171608519[1].jpg,종료(자연사),F,U,눈곱. 콧물. 윗 송곳니 없음. 기력없음. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,,,,,
411321000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171608844_s.jpg,2022-08-16,방배동 영원조경 인근,[개] 웰시 코기 펨브로크,갈/흰,2018(년생),9.5(Kg),서울-서초-2022-00077,2022-08-22,2022-09-13,http://www.animal.go.kr/files/shelter/2022/08/202208171608844.jpg,보호중,M,Y,눈사이부터콧등까지세로로화상흉터처럼길게있음.눈곱약간.사람좋아함.우안각막출혈.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408578_s.jpg,2022-08-16,평택 동일공고 앞,[개] 포메라니안,하양/크림,2020(년생),4.58(Kg),경기-안성-2022-00505,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208181408578.jpg,보호중,F,U,사람을 잘 따름,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408115_s.jpg,2022-08-16,공도읍 양기리 600-3,[개] 믹스견,하양,2018(년생),11.46(Kg),경기-안성-2022-00504,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208181408115.jpg,보호중,F,N,파랑노랑 목줄,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408621_s.jpg,2022-08-16,신원아침도시아파트 103동 앞,[개] 믹스견,하양,2018(년생),4.24(Kg),경기-안성-2022-00503,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208181408621.jpg,보호중,F,N,경계심 강함,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508353_s.jpg,2022-08-16,대덕 소마니길 52-66,[개] 믹스견,하양,2022(년생),2.52(Kg),경기-안성-2022-00502,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208171508353.jpg,보호중,F,N,사람을 잘 따름,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/20220817150871_s.jpg,2022-08-16,보개 남풍리 25-3,[개] 믹스견,하양,2022(년생),2.1(Kg),경기-안성-2022-00501,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/20220817150871.jpg,보호중,F,N,겁이 많음,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508328_s.jpg,2022-08-16,보개 남풍리 25-3,[개] 믹스견,갈색/하양,2022(년생),3.21(Kg),경기-안성-2022-00500,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208171508328.jpg,보호중,M,N,겁이 많음,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
441408000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508380_s.jpg,2022-08-16,보개 남풍리 25-3,[개] 믹스견,갈색/하양,2021(년생),3.6(Kg),경기-안성-2022-00499,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208171508380.jpg,보호중,F,N,겁이 많음,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,,,,,
448537000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108843_s.jpg,2022-08-16,옥포동 경찰서뒤,[고양이] 한국 고양이,"흰색,연갈색줄무늬",2022(년생),0.5(Kg),경남-거제-2022-00839,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108843.jpg,보호중,Q,N,새끼묘,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,,,,,
445472000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208403_s.jpg,2022-08-16,봉동읍 장기리 924-3,[개] 믹스견,연한 갈색,2015(년생),17(Kg),전북-완주-2022-00216,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208403.jpg,보호중,F,N,색바랜 빨간색 목줄착용,도담,010-9438-9669,전라북도 완주군 용진읍 순지2길 187-6,전라북도 완주군,나상운,063-290-3248,,,,,
443442000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191508154_s.jpg,2022-08-16,충북 보은군 보은읍 종곡리,[개] 믹스견,흰색,2020(년생),20(Kg),충북-보은-2022-00062,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191508154.jpg,보호중,F,U,"흰색, 교통사고 당한 것으로 추정",최상오동물병원,010-7238-0046,충청북도 보은군 보은읍 보은로 119-1 (보은읍),충청북도 보은군,류가은,043-540-3643,,,,,
442435000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108968_s.jpg,2022-08-16,현북면 중광정리 90-6 주변,[개] 믹스견,검은색,2020(년생),20(Kg),강원-양양-2022-00107,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108968.jpg,보호중,F,N,나이추정. 전체적으로 검은색이나 목주변 흰색이 섞임,양양군유기동물보호소,033-670-2459,강원도 양양군 손양면 동막골길 115-35  .,강원도 양양군,박정애,033-670-2459,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/20220819210829_s.jpg,2022-08-16,광격리 360,[개] 믹스견,검정,2020(년생),4.8(Kg),강원-원주-2022-00537,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220819210829.jpg,보호중,M,N,가슴부분 흰색라인,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192008364_s.jpg,2022-08-16,광격리 360,[개] 믹스견,검정,2020(년생),5.1(Kg),강원-원주-2022-00536,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208192008364.jpg,보호중,F,N,꼬리가 긴편,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192008485_s.jpg,2022-08-16,광격리 360,[개] 믹스견,검정,2020(년생),4.8(Kg),강원-원주-2022-00535,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208192008485.jpg,보호중,F,N,"가슴부분흰색, 세마리 함께발견",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/202208190808233_s.jpg,2022-08-16,귀문로 599,[개] 진도견,흰색,2016(년생),18(Kg),강원-원주-2022-00534,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208190808233.jpg,보호중,F,N,"코옅은갈색, 귀부분 연,갈색",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608926_s.jpg,2022-08-16,경상남도 하동군 금남면 사궁길 92,[개] 믹스견,검정색,2022(년생),3.2(Kg),경남-하동-2022-00209,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208161608926.png,보호중,M,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816160876_s.jpg,2022-08-16,경상남도 하동군 금남면 사궁길 92,[개] 믹스견,갈색,2022(년생),3.1(Kg),경남-하동-2022-00208,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220816160876.png,보호중,M,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816160893_s.jpg,2022-08-16,경상남도 하동군 고전면 월진길 28-8,[개] 믹스견,연한갈색,2021(년생),3.5(Kg),경남-하동-2022-00207,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220816160893.png,보호중,M,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608887_s.jpg,2022-08-16,경상남도 하동군 고전면 월진길 28-8,[개] 믹스견,검정색,2021(년생),3.2(Kg),경남-하동-2022-00206,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208161608887.png,보호중,F,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608209_s.jpg,2022-08-16,경상남도 하동군 고전면 월진길 28-8,[개] 믹스견,검정색,2021(년생),3.8(Kg),경남-하동-2022-00205,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208161608209.png,보호중,F,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
448544000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608854_s.jpg,2022-08-16,경상남도 하동군 고전면 궁단로 134-29,[개] 믹스견,갈색,2018(년생),9.2(Kg),경남-하동-2022-00204,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208161608854.png,보호중,M,N,사람을 피함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182208536_s.jpg,2022-08-16,대산면,[개] 믹스견,흰색,2022(년생),2(Kg),전북-고창-2022-00230,2022-08-18,2022-09-08,http://www.animal.go.kr/files/shelter/2022/08/202208182208536.jpg,보호중,M,N,들개새끼,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182208268_s.jpg,2022-08-16,대산면,[개] 믹스견,흰색,2022(년생),2(Kg),전북-고창-2022-00229,2022-08-18,2022-09-08,http://www.animal.go.kr/files/shelter/2022/08/202208182208268.jpg,보호중,F,N,들개새끼,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818220887_s.jpg,2022-08-16,대산면,[개] 믹스견,흰색,2022(년생),2(Kg),전북-고창-2022-00228,2022-08-18,2022-09-08,http://www.animal.go.kr/files/shelter/2022/08/20220818220887.jpg,보호중,F,N,들개새끼,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182208131_s.jpg,2022-08-16,대산면,[개] 믹스견,흰색,2022(년생),2(Kg),전북-고창-2022-00227,2022-08-18,2022-09-08,http://www.animal.go.kr/files/shelter/2022/08/202208182208131.jpg,보호중,F,N,들개새끼,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818220899_s.jpg,2022-08-16,무장면,[개] 미니어쳐 푸들,연한갈색,2016(년생),5(Kg),전북-고창-2022-00226,2022-08-18,2022-09-08,http://www.animal.go.kr/files/shelter/2022/08/20220818220899.jpg,보호중,F,N,입양,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
444455000000000,http://www.animal.go.kr/files/shelter/2022/08/202208170808787_s.jpg,2022-08-16,충남 부리면 금고리 지삼교 부근,[개] 믹스,흰색,2022(년생),2(Kg),충남-금산-2022-00086,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208170808787.jpeg,보호중,M,N,약 3개월령의 어린개체,월드동물병원,041-750-2584,충청남도 금산군 금산읍 비단로 102  103호,충청남도 금산군,금산군,041-750-2584,,,,,
444455000000000,http://www.animal.go.kr/files/shelter/2022/08/202208170808355_s.jpg,2022-08-16,충남 금산군 진산면 만악리 510,[개] 믹스,흰색,2018(년생),5(Kg),충남-금산-2022-00085,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208170808355.jpeg,보호중,F,U,흰색의 믹스견,월드동물병원,041-750-2584,충청남도 금산군 금산읍 비단로 102  103호,충청남도 금산군,금산군,041-750-2584,,,,,
427342000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008987_s.jpg,2022-08-16,율하역 5번출구 앞,[개] 믹스견,연갈색,2022(년생),4(Kg),대구-동구-2022-00260,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008987.jpg,보호중,F,N,4개월령추정,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 동구,박우희,053-662-2654,,,,,
426328000000000,http://www.animal.go.kr/files/shelter/2022/08/202208180908417_s.jpg,2022-08-16,작은시장1길 79,[고양이] 한국 고양이,"검은색, 갈색",2022(년생),1(Kg),부산-영도-2022-00116,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208180908417.jpg,보호중,M,N,"안질환, 기력이 매우 허약",하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 영도구,유혜정,051-419-6211,,,,,
426327000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818190825_s.jpg,2022-08-16,동구 수정공원로 97,[개] 푸들,흰색,2020(년생),7(Kg),부산-동구-2022-00087,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220818190825.jpg,보호중,M,N,온순함,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 동구,나선임,051-440-4521,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108584_s.jpg,2022-08-16,제주시 애월읍 애월항 인근,[고양이] 한국 고양이,검회,2022(년생),0.2(Kg),제주-제주-2022-03001,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108584.jpg,보호중,M,N,개체관리번호 22497 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108730_s.jpg,2022-08-16,제주시 애월읍 애월항 인근,[고양이] 한국 고양이,검회,2022(년생),0.2(Kg),제주-제주-2022-03000,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108730.jpg,보호중,M,N,개체관리번호 22496 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
