desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108640_s.jpg,2022-08-13,상남,[고양이] 한국 고양이,노랑줄,2022(년생),1(Kg),경남-밀양-2022-01257,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108640.jpg,보호중,F,N,예쁜 새끼냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108430_s.jpg,2022-08-13,상남,[개] 믹스견,화이트,2022(년생),2(Kg),경남-밀양-2022-01256,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108430.jpg,보호중,M,N,순하고 귀여운 강아지,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108122_s.jpg,2022-08-13,삼랑진,[고양이] 한국 고양이,삼색,2022(년생),1.5(Kg),경남-밀양-2022-01255,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108122.jpg,보호중,F,N,귀가 크고 예쁜 냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108903_s.jpg,2022-08-13,삼랑진,[개] 믹스견,진갈색,2022(년생),2(Kg),경남-밀양-2022-01254,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108903.jpg,보호중,M,N,순하고 귀여운 강아지,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108924_s.jpg,2022-08-13,상남,[고양이] 한국 고양이,삼색,2022(년생),1(Kg),경남-밀양-2022-01253,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108924.jpg,보호중,F,N,너무 예쁜 새끼냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
447512000000000,http://www.animal.go.kr/files/shelter/2022/08/20220815180807_s.jpg,2022-08-13,가은119,[개] 믹스견,"황,흰색",2017(년생),11(Kg),경북-문경-2022-00293,2022-08-15,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220815180807.jpg,보호중,M,N,？&#65533;？푸른색목줄이 달려있음,종합가축병원,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,경상북도 문경시,문경시 유통축산과,054-550-6282,,,,,
428357000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151808218_s.jpg,2022-08-13,덕포리909 부근,[개] 믹스견,갈색,2022(년생),5.42(Kg),인천-강화-2022-00389,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151808218.jpg,보호중,F,N,생후5개월령,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,,,,,
427345000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151008102_s.jpg,2022-08-13,칠성 119,[개] 믹스견,갈색,2014(년생),30(Kg),대구-북구-2022-00270,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151008102.jpg,종료(반환),M,Y,등록견,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 북구,도유경,053-665-3192,,,,,
427344000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150908213_s.jpg,2022-08-13,남구청 당직실,[기타축종] 모란 앵무,녹색,2022(년생),0.10(Kg),대구-남구-2022-00145,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208150908213.jpg,종료(반환),Q,N,.,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 남구,,053-664-2644,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141808579_s.jpg,2022-08-13,나주시 왕곡면 덕산중앙길46-1,[개] 믹스견,검정,2022(년생),4(Kg),전남-나주-2022-00850,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208141808579.jpg,보호중,F,N,생후3개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/20220814180888_s.jpg,2022-08-13,나주시 남평읍 풍림죽림길 마을,[개] 믹스견,흰색,2018(년생),20(Kg),전남-나주-2022-00849,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/20220814180888.jpg,보호중,M,N,매일 동네출몰 포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
442420000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141408589_s.jpg,2022-08-13,종합운동장길 19,[개] 믹스견,검정,2020(년생),5.3(Kg),강원-강릉-2022-00460,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208141408589.jpg,보호중,M,N,목줄과 리드줄 착용한 상태로 교회문앞에 묶인채로 발견,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172,강원도 강릉시,동물정책과,033-640-5587,,,,,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208142108313_s.jpg,2022-08-13,시？당직실인계,[개] 믹스견,흰색,2017(년생),15(Kg),경기-하남-2022-00319,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208142108313.jpg,종료(반환),M,N,순하고  사람 너무 좋아,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,,,,,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208142108170_s.jpg,2022-08-13,시？당직실인계,[개] 믹스견,흰색,2017(년생),15(Kg),경기-하남-2022-00318,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208142108170.jpg,보호중,F,N,순하고  사람 너무 좋,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,,,,,
431373000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141908966_s.jpg,2022-08-13,상북일대,[개] 믹스견,황/흰색,2020(년생),11(Kg),울산-울주-2022-00581,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208141908966.jpg,보호중,F,U,순함 허스키믹스,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,,,,
431369000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141908293_s.jpg,2022-08-13,동강병원인근,[고양이] 한국 고양이,치즈색,2022(년생),0.2(Kg),울산-중구-2022-00242,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208141908293.jpg,보호중,Q,U,허약,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543 (온양읍),울산광역시 중구,권나영(중구청),052-290-3333,,,,,
428356000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813110879_s.jpg,2022-08-13,가정동597-2,[고양이] 한국 고양이,고등어,2022(년생),0.75(Kg),인천-서구-2022-00636,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/20220813110879.jpg,종료(자연사),M,N,예후불량.항문쪽구더기많음.기력없음,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813120817_s.jpg,2022-08-13,천내 GS25 편의점 골목,[고양이] 한국 고양이,노랑,2022(년생),0.3(Kg),대구-달성-2022-00512,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/20220813120817.jpg,보호중,F,N,1개월령. 꼬리 쪽 피부병변. 탈진,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131208629_s.jpg,2022-08-13,다사읍 죽곡리 대실역 안,[고양이] 한국 고양이,백갈,2022(년생),0.5(Kg),대구-달성-2022-00511,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208131208629.jpg,종료(자연사),Q,N,"매우 사나움, 결막염 심함",119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908641_s.jpg,2022-08-13,천내천 인도 위 박스,[고양이] 한국 고양이,갈색 줄무늬,2022(년생),0.2(Kg),대구-달성-2022-00510,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208130908641.jpg,종료(자연사),M,N,20일령. 탈수,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908520_s.jpg,2022-08-13,천내천 인도 위 박스,[고양이] 한국 고양이,갈색 줄무늬,2022(년생),0.2(Kg),대구-달성-2022-00509,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208130908520.jpg,종료(자연사),M,N,20일령. 탈수,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908180_s.jpg,2022-08-13,천내천 인도 위 박스,[고양이] 한국 고양이,갈색줄무늬,2022(년생),0.2(Kg),대구-달성-2022-00508,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208130908180.jpg,종료(자연사),F,N,20일령. 인공포유,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908290_s.jpg,2022-08-13,천내천  인도 위 박스,[고양이] 한국 고양이,갈색줄무늬,2022(년생),0.2(Kg),대구-달성-2022-00507,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208130908290.jpg,종료(자연사),F,N,20일령. 탈수,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813090881_s.jpg,2022-08-13,천내천 인도 위 박스,[고양이] 한국 고양이,갈색 줄무늬,2022(년생),0.2(Kg),대구-달성-2022-00506,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/20220813090881.jpg,종료(자연사),M,N,20일령 . 탈수,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908939_s.jpg,2022-08-13,천내천 인도 위 박스,[고양이] 한국 고양이,흰검,2022(년생),0.2(Kg),대구-달성-2022-00505,2022-08-14,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208130908939.jpg,종료(자연사),M,N,탈수,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
448537000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813150834_s.jpg,2022-08-13,산달도 산전마을,[개] 믹스견,"연갈색,흰색",2022(년생),3.5(Kg),경남-거제-2022-00814,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/20220813150834.jpg,보호중,M,N,귀가 쫑긋함.2마리 같이 발견,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,,,,,
448537000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131508499_s.jpg,2022-08-13,산달도 산전마을,[개] 믹스견,연갈색,2022(년생),3.5(Kg),경남-거제-2022-00813,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131508499.jpg,보호중,M,N,귀가 쫑긋함.2마리 같이 발견,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,,,,,
447521000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008717_s.jpg,2022-08-13,성주군 용암면 사곡1길 46-2,[개] 믹스견,검정&흰색,2019(년생),6(Kg),경북-성주-2022-00318,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208132008717.jpg,보호중,M,N,온순함,성주유기동물보호센터,010-2949-6699,경상북도 성주군 선남면 선노로 522 (선남면),경상북도 성주군,박귀,054-930-6684,,,,,
447519000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131308123_s.jpg,2022-08-13,풍각논공단지,[개] 믹스견,검은색,2022(년생),4(Kg),경북-청도-2022-00151,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131308123.jpg,보호중,F,U,3개월추정/작고귀여움,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군,청도군,054-370-6558,,,,,
447516000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131408918_s.jpg,2022-08-13,주왕산면 당마을길 11-14,[개] 믹스견,크림색,2022(년생),8(Kg),경북-청송-2022-00160,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131408918.jpg,보호중,F,N,"털갈이 진행 중, 파란색 버클형 목줄 착용 중",점곡보호소,054-870-6282,경상북도 청송군 현동면 청송로 3128-141,경상북도 청송군,청송군,054-870-6282,,,,,
447516000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131408807_s.jpg,2022-08-13,주왕산면 당마을길 11-14,[개] 믹스견,검정+갈색,2022(년생),8(Kg),경북-청송-2022-00159,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131408807.jpg,보호중,F,N,헤진 징박힌 목줄 착용 중,점곡보호소,054-870-6282,경상북도 청송군 현동면 청송로 3128-141,경상북도 청송군,청송군,054-870-6282,,,,,
447516000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131408880_s.jpg,2022-08-13,주왕산면 당마을길 11-14,[개] 믹스견,검정+갈색,2022(년생),8(Kg),경북-청송-2022-00158,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131408880.jpg,보호중,M,N,목줄 없음,점곡보호소,054-870-6282,경상북도 청송군 현동면 청송로 3128-141,경상북도 청송군,청송군,054-870-6282,,,,,
447512000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908525_s.jpg,2022-08-13,문경온천근처,[고양이] 한국 고양이,삼색,2022(년생),0.4(Kg),경북-문경-2022-00292,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208130908525.jpg,보호중,F,N,"1달령새끼고양이,눈꼽끼고 야윔",종합가축병원,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,경상북도 문경시,문경시 유통축산과,054-550-6282,,,,,
447508000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813170866_s.jpg,2022-08-13,도량2동 한빛타운 107동 부근,[개] 믹스견,"연갈색,양귀끝 갈색",2022(년생),1.9(Kg),경북-구미-2022-00532,2022-08-13,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/20220813170866.jpg,보호중,F,N,"주둥이 부분 검은색, 온순하고 활발함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131208603_s.jpg,2022-08-13,경북 경주시 산내면 단석리 750,[개] 믹스견,블랙탄,2020(년생),8(Kg),경북-경주-2022-00808,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131208603.jpg,보호중,F,N,"온순하고 겁 많음, 입양 희망자 있음.",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131708357_s.jpg,2022-08-13,경북 포항시 북구 흥해읍 덕실마을길 391,[개] 믹스견,아이보리,2022(년생),1(Kg),경북-포항-2022-00846,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131708357.jpg,보호중,M,N,"2개월추정,단발머리처럼 접힌 귀,사랑스러운 외모의 애교만땅왕자님,중형예상",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131408375_s.jpg,2022-08-13,경북 포항시 북구 새천년대로1075번길30 창포중학교 강당 옆,[고양이] 한국 고양이,황흑백,2018(년생),3(Kg),경북-포항-2022-00845,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131408375.jpg,종료(자연사),F,N,"상태매우위독,신고자분께서 병원갔다옴(수액 항생제등 처치)기력없음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131408584_s.jpg,2022-08-13,경북 포항시 남구 연일읍 형산강 산책로,[기타축종] 햄스터,황백흑,2022(년생),0.1(Kg),경북-포항-2022-00844,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131408584.jpg,보호중,M,U,"케이지함께유기,전체길이12cm 조용함(손에 잘올라가고 매우온순)",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131008585_s.jpg,2022-08-13,경북 포항시 남구 축항로 115 송도지구대,[개] 스피츠,백,2017(년생),5(Kg),경북-포항-2022-00843,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208131008585.jpg,종료(반환),M,N,"내장칩없음,깔끔하게 미용되어있음(꼬리부분털남김),애교많음,오르쪽뒷다리불편(확인필요)",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908579_s.jpg,2022-08-13,터미널앞순흥가축병원,[개] 믹스견,흰갈색,2022(년생),4.77(Kg),전남-순천-2022-00478,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208130908579.jpg,보호중,F,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,주인이 유기한걸로보임.",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908781_s.jpg,2022-08-13,아랫시장3,[개] 믹스견,호피,2022(년생),2.27(Kg),전남-순천-2022-00477,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208130908781.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908661_s.jpg,2022-08-13,아랫시장2,[개] 믹스견,갈색,2022(년생),0.88(Kg),전남-순천-2022-00476,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208130908661.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813090884_s.jpg,2022-08-13,아랫시장1,[개] 믹스견,갈색,2022(년생),1(Kg),전남-순천-2022-00475,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/20220813090884.jpeg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008893_s.jpg,2022-08-13,산정웰빙공원부근,[개] 믹스견,흰색,2017(년생),2.5(Kg),전남-목포-2022-00798,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208132008893.jpg,종료(반환),F,U,"온순,공원에서 사람을 따라다님,다리부분만 미용됨",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008698_s.jpg,2022-08-13,영흥고부근,[고양이] 한국 고양이,흰황색,2022(년생),0.70(Kg),전남-목포-2022-00797,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208132008698.jpg,보호중,M,N,"경계,엔진룸에서 혼자 배회함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008996_s.jpg,2022-08-13,청호시장부근,[고양이] 한국 고양이,고등어색,2022(년생),0.55(Kg),전남-목포-2022-00796,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208132008996.jpg,종료(자연사),F,N,"기력쇠약,항문오염,결막염",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008741_s.jpg,2022-08-13,문화예술회관부근,[개] 치와와,검흰색,2019(년생),4(Kg),전남-목포-2022-00795,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208132008741.jpg,종료(반환),M,U,"온순하고 잘따름,얌전함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008819_s.jpg,2022-08-13,고구려한의원부근,[고양이] 한국 고양이,고등어색,2022(년생),0.90(Kg),전남-목포-2022-00794,2022-08-13,2022-08-23,http://www.animal.go.kr/files/shelter/2022/08/202208132008819.jpg,종료(자연사),M,N,"경계,우측후지절음",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813160826_s.jpg,2022-08-13,군산우첵국 근처,[개] 믹스견,화이트,2020(년생),18(Kg),전북-군산-2022-00767,2022-08-13,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220813160826.jpg,보호중,F,N,금동소방안전센터 인계,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008884_s.jpg,2022-08-13,연수요양병원근처,[개] 믹스견,검정색,2020(년생),4.4(Kg),전북-전주-2022-01066,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208132008884.jpg,종료(반환),F,N,귀가 한쪽만 서있음,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008869_s.jpg,2022-08-13,늘봄재활센터,[개] 믹스견,흰색,2022(년생),1.5(Kg),전북-전주-2022-01065,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208132008869.jpg,보호중,M,N,동배자견,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008364_s.jpg,2022-08-13,늘봄재활센터,[개] 믹스견,흰색,2022(년생),1.2(Kg),전북-전주-2022-01064,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208132008364.jpg,보호중,F,N,동배자견,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/20220813200879_s.jpg,2022-08-13,늘봄재활센터,[개] 믹스견,흰색,2022(년생),1.5(Kg),전북-전주-2022-01063,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220813200879.jpg,보호중,M,N,동배자견,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208132008147_s.jpg,2022-08-13,늘봄재활센터,[개] 믹스견,흰색,2022(년생),1.4(Kg),전북-전주-2022-01062,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208132008147.jpg,보호중,M,N,동배자견,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277,,,,,
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208131708349_s.jpg,2022-08-13,공수내1길 19-6,[고양이] 한국 고양이,흰색 검은색,2022(년생),0.3(Kg),전북-전주-2022-01061,2022-08-13,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208131708349.jpg,보호중,F,N,"뇌염의심, 사경",늘푸른동물병원,063-281-0075,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)",전라북도 전주시,김상찬,063-281-5277,,,,,
